title_id,genre,main_rating,main_title,title_id
630386,['story' 'fantasy' 'drama'],9.95,인챈트-나람이야기,630386
630832,['story' 'action' 'drama'],9.93,크레이터,630832
63129,['story' 'pure'],9.21,보톡스,63129
631780,['omnibus'],9.69,"2014 네이버 웹툰, 왓 이프?",631780
632330,['story' 'thrill'],9.97,빙의,632330
632337,['story' 'drama' 'thrill'],9.96,재앙은 미묘하게,632337
632341,['story' 'drama' 'sensibility'],9.98,남과 여,632341
632342,['episode' 'daily'],9.95,오늘 밤은 어둠이 무서워요,632342
632344,['story' 'drama' 'pure'],9.96,두근거려요,632344
632705,['story' 'thrill'],9.95,딥(DEEP),632705
63453,['story' 'drama' 'historical'],9.91,묵회,63453
63454,['omnibus' 'drama'],9.88,구름의 노래,63454
63455,['story' 'fantasy'],9.16,불량 뱀파이어,63455
635174,['story' 'fantasy' 'action'],9.77,씬커,635174
635187,['omnibus'],9.90,지옥캠프 단편선 시즌4,635187
635989,['story' 'drama' 'pure'],9.89,우리 헤어졌어요,635989
637931,['story' 'comic' 'fantasy'],9.97,전자오락수호대,637931
638994,['story' 'drama' 'pure'],9.97,Ho!,638994
639080,['story' 'drama' 'pure'],9.96,영수의 봄,639080
639604,['episode' 'comic'],9.95,여탕보고서,639604
640050,['episode' 'daily' 'drama'],9.97,엄마와 딸 x2,640050
640110,['story' 'fantasy' 'drama'],9.98,숲 속의 미마,640110
641253,['story' 'fantasy' 'drama'],9.51,외모지상주의,641253
641580,['story' 'fantasy' 'thrill'],9.93,일사부재리,641580
642598,['episode' 'comic' 'historical'],9.89,조선왕조실톡,642598
642599,['story' 'drama' 'sensibility'],9.98,아이덴티티,642599
642604,['story' 'drama' 'sports'],9.95,화이트멜로우,642604
642653,['story' 'fantasy' 'action'],9.97,사이드킥 2~3,642653
642700,['story' 'drama'],9.82,공복의 저녁식사,642700
643123,['story' 'drama' 'pure'],9.98,녹두전,643123
643302,['story' 'fantasy' 'drama'],9.67,중립디자인구역,643302
643607,['story' 'pure'],9.86,한국만화거장전 : 순정만화특집,643607
644111,['story' 'drama'],9.28,손의 흔적,644111
644112,['story' 'historical'],9.95,몽홀,644112
644117,['omnibus' 'fantasy' 'action' 'drama'],9.53,2015 우주특집 단편,644117
644180,['omnibus' 'comic'],9.91,하루 3컷,644180
644182,['story' 'fantasy' 'drama'],9.94,지새는 달,644182
646358,['episode' 'comic' 'thrill'],9.89,백귀야행지,646358
646359,['episode' 'comic'],9.80,밥풀때기,646359
646568,['story' 'drama'],9.90,2호선 세입자,646568
647946,['story' 'drama' 'sensibility'],9.98,여중생A,647946
647947,['story' 'drama' 'thrill'],9.98,저승에서 만난 사람들,647947
647948,['story' 'drama' 'pure'],9.69,프린세스 5부,647948
648419,['story' 'drama'],9.81,뷰티풀 군바리,648419
64997,['story' 'fantasy'],9.94,나이트런,64997
650292,['story' 'comic' 'drama'],9.98,달수 이야기,650292
650304,['episode' 'fantasy' 'pure' 'sensibility'],9.98,슈퍼 시크릿,650304
650305,['story' 'fantasy' 'action' 'historical'],9.98,호랑이형님,650305
651617,['story' 'daily' 'comic' 'fantasy'],9.96,연애의 정령,651617
651663,['episode' 'fantasy' 'thrill'],9.78,빨간책,651663
651664,['episode' 'drama' 'sensibility'],9.97,밥 먹고 갈래요?,651664
651665,['story' 'comic' 'action'],9.84,야부리맨,651665
651667,['story' 'comic' 'action'],8.62,낚시신공,651667
651670,['episode' 'daily' 'drama'],9.96,낢 부럽지 않은 신혼여행기,651670
651673,['episode' 'daily' 'comic'],9.97,유미의 세포들,651673
651675,['omnibus' 'daily' 'sensibility'],9.97,우바우,651675
652122,['story' 'fantasy' 'pure'],9.96,철벽! 연애 시뮬레이션,652122
652403,['story' 'daily' 'pure' 'sensibility'],9.97,올해의 벚꽃도 함께,652403
652418,['story' 'fantasy' 'drama' 'sensibility'],9.98,파도의 주인,652418
652466,['episode' 'sports'],9.81,조석축구만화,652466
653344,['story' 'fantasy' 'drama'],9.86,기로,653344
653857,['story' 'fantasy' 'action' 'historical'],9.95,버닝헬,653857
65410,['story' 'drama'],9.95,두근두근두근거려,65410
654138,['story' 'daily' 'drama'],9.93,은주의 방 2~3부,654138
654316,['story' 'drama' 'pure'],9.94,우렁집사,654316
654317,['story' 'comic' 'action'],9.72,전설의 레전드,654317
654318,['story' 'drama' 'thrill'],9.96,미래소녀,654318
654331,['episode' 'daily' 'comic'],9.97,썸남,654331
654333,['story' 'comic' 'drama'],9.85,이별만화 완성도,654333
654774,['story' 'daily' 'drama' 'pure'],9.98,소녀의 세계,654774
654809,['story' 'drama' 'pure' 'sensibility'],9.98,스피릿 핑거스,654809
654817,['story' 'comic' 'fantasy'],9.96,미라클! 용사님,654817
655277,['story' 'fantasy' 'drama' 'sensibility'],9.97,고고고,655277
655744,['story' 'fantasy' 'pure'],9.98,오!주예수여,655744
655746,['story' 'fantasy'],9.97,마법스크롤 상인 지오,655746
655747,['story' 'daily' 'drama' 'pure'],9.45,날로 먹는 연애,655747
655748,['story' 'drama' 'pure'],9.95,공주는 잠 못 이루고,655748
655749,['omnibus' 'drama' 'sensibility' 'thrill'],9.97,닥터 프로스트 시즌3,655749
656469,['omnibus' 'daily'],9.83,천적,656469
656641,['story' 'thrill'],9.95,적생,656641
657522,['story' 'thrill'],9.48,악의는 없다,657522
657934,['omnibus' 'daily' 'thrill'],9.83,2015 소름,657934
657948,['story' 'comic' 'fantasy' 'drama'],9.98,서북의 저승사자,657948
658076,['story' 'fantasy' 'action'],9.95,팀 피닉스,658076
658823,['story' 'historical'],9.88,천국의 신화,658823
659934,['episode' 'daily' 'comic' 'sensibility'],9.98,나는 귀머거리다,659934
660025,['story' 'drama'],9.94,송곳 4~5부,660025
660333,['story' 'thrill'],9.95,마야고,660333
660366,['story' 'comic' 'drama' 'sensibility'],9.96,마스크걸,660366
661043,['story' 'action' 'drama' 'thrill'],9.87,상중하,661043
661085,['story' 'fantasy' 'action' 'drama'],9.96,블레이드 노트,661085
662160,['story' 'fantasy' 'drama' 'thrill'],9.88,후유증 2,662160
662162,['story' 'drama' 'pure'],9.97,치즈인더트랩 4부,662162
662774,['story' 'fantasy' 'action'],9.97,고수,662774
662898,['story' 'fantasy' 'action'],9.69,라크리모사,662898
663887,['episode' 'comic'],9.44,아이돌 연구소,663887
664406,['story' 'fantasy' 'action'],9.65,네버랜 연대기,664406
665170,['story' 'fantasy' 'action'],9.97,귀도호가록,665170
665174,['episode' 'comic' 'fantasy'],9.47,만렙소녀 오오라,665174
665618,['story' 'comic'],8.70,웃지 않는 개그반 시즌3,665618
666196,['story' 'drama' 'pure'],9.95,프린스의 왕자 - 카페 드 쇼콜라 -,666196
666516,['omnibus' 'drama' 'pure'],9.88,2015 사이,666516
666537,['story' 'fantasy' 'action' 'drama'],9.93,3P,666537
666670,['story' 'comic' 'drama'],9.93,모태솔로수용소 시즌2~3,666670
666671,['story' 'thrill'],9.93,컨트롤제트,666671
666673,['omnibus'],9.92,지옥캠프 단편선 시즌5,666673
667010,['omnibus' 'drama' 'sensibility'],9.97,오민혁 단편선,667010
667573,['story' 'daily' 'drama' 'pure'],9.92,연놈,667573
668101,['story' 'drama'],9.93,결계녀,668101
668102,['omnibus' 'thrill'],9.97,소곤소곤,668102
668103,['story' 'fantasy' 'drama'],9.94,시노딕,668103
668723,['story' 'fantasy' 'pure' 'sensibility'],9.98,이상하고 아름다운,668723
66913,['omnibus' 'drama'],9.77,사노라면,66913
669357,['story' 'drama'],9.84,해피,669357
669358,['story' 'fantasy' 'action'],9.87,레드돌,669358
669360,['story' 'fantasy' 'action'],9.90,뱀피르,669360
670131,['story' 'historical'],9.93,천국의 신화 6부,670131
670139,['story' 'action'],9.55,부활남,670139
670140,['episode' 'comic'],9.89,203호 저승사자,670140
670143,['story' 'action'],9.95,헬퍼 2 : 킬베로스,670143
670144,['story' 'comic' 'fantasy' 'historical'],9.99,가담항설,670144
670145,['story' 'drama' 'thrill'],9.54,킬더킹,670145
670146,['omnibus' 'comic' 'fantasy'],9.93,놓정동화,670146
670147,['story' 'fantasy' 'drama'],9.98,레코닝,670147
670149,['story' 'action'],9.95,테러맨,670149
670150,['story' 'fantasy' 'action' 'drama'],9.98,나노리스트,670150
670151,['episode' 'daily' 'comic'],9.94,갸오오와 사랑꾼들,670151
670152,['story' 'fantasy' 'action'],9.95,열렙전사,670152
671421,['episode' 'comic'],9.91,언덕 위의 제임스,671421
67235,['story' 'thrill'],9.49,지금 우리 학교는,67235
67340,['story' 'sports'],7.97,번데기스,67340
674209,['story' 'comic' 'drama'],9.94,스퍼맨,674209
675331,['story' 'fantasy' 'action' 'drama' 'thrill'],9.97,하이브3,675331
675392,['story' 'comic' 'action'],9.86,첩보의 별,675392
675393,['story' 'fantasy' 'drama'],9.91,한번 더 해요,675393
675474,['story' 'fantasy' 'historical'],9.95,아이소포스 3부,675474
675516,['story' 'daily' 'drama' 'sensibility'],9.97,참치와 돌고래,675516
675554,['episode' 'daily' 'comic'],9.97,가우스전자 시즌3~4,675554
675556,['episode' 'daily' 'comic'],9.41,2016 학교 다녀오겠습니다,675556
675559,['episode' 'daily' 'sensibility'],9.94,부부생활,675559
675822,['story' 'thrill'],9.93,대작,675822
675823,['story' 'thrill'],9.95,감염자,675823
675829,['story' 'drama'],8.00,동네변호사 조들호 시즌2,675829
675830,['story' 'action'],9.94,MZ,675830
676695,['story' 'fantasy' 'drama'],9.97,제로게임,676695
677452,['story' 'drama'],9.96,체크포인트,677452
677536,['story' 'comic' 'pure'],9.83,내 ID는 강남미인!,677536
677737,['story' 'action'],9.91,대가리,677737
677740,['story' 'pure'],9.91,투명한 동거,677740
677753,['omnibus' 'comic'],9.82,킬러 김빵빵,677753
678494,['story' 'fantasy' 'action'],9.94,동토의 여명,678494
678499,['story' 'comic'],9.97,공대생 너무만화,678499
678500,['story' 'fantasy' 'thrill'],9.96,아일랜드 1부,678500
679519,['episode' 'daily' 'comic'],9.97,대학일기,679519
679543,['story' 'fantasy'],9.87,아테나 컴플렉스,679543
679544,['story' 'comic' 'fantasy'],9.96,문유,679544
679545,['story' 'drama' 'pure'],9.67,블랙수트,679545
679547,['story' 'thrill'],7.01,심연의 하늘 시즌4,679547
679567,['story' 'fantasy' 'drama'],9.94,금수저,679567
679568,['story' 'fantasy' 'action'],9.96,마이너스의 손,679568
679569,['omnibus' 'comic' 'drama'],9.95,차원이 다른 만화,679569
679570,['story' 'drama' 'pure' 'thrill'],9.97,귀각시,679570
680193,['episode' 'drama'],9.88,한국만화거장전 : 만화보물섬,680193
680911,['episode' 'comic'],9.33,무한도전 릴레이툰,680911
681453,['story' 'drama' 'pure'],9.98,지금 이 순간 마법처럼,681453
682222,['omnibus' 'thrill'],9.91,귀도,682222
682265,['episode' 'drama'],9.94,3인칭,682265
682637,['episode' 'daily' 'comic'],9.95,놓지마 정신줄 시즌2,682637
682803,['omnibus' 'thrill'],9.14,2016 비명,682803
683496,['story' 'fantasy' 'action'],9.97,신도림,683496
684435,['story' 'comic' 'fantasy'],9.93,구구까까,684435
685460,['story' 'fantasy'],9.98,골든 체인지,685460
685989,['story' 'drama' 'thrill'],9.60,폰령,685989
686018,['episode' 'daily'],9.97,오늘도 핸드메이드!,686018
686312,['episode' 'daily' 'drama'],9.92,열정호구,686312
686669,['story' 'comic'],9.92,첩보의 별 시즌2,686669
68684,['omnibus' 'drama'],9.91,핑크레이디 클래식,68684
686885,['omnibus'],9.94,지옥캠프 단편선 시즌6,686885
686911,['episode' 'comic'],4.40,공감.jpg,686911
687137,['episode' 'drama' 'sensibility'],9.98,구름의 이동속도,687137
687610,['episode' 'daily'],9.91,잡다한컷,687610
687915,['story' 'fantasy' 'thrill'],9.97,꿈의 기업,687915
687921,['story' 'fantasy' 'action'],9.97,아일랜드 2부,687921
689701,['story' 'drama'],9.96,"이기자, 그린",689701
689705,['story' 'drama' 'pure'],9.97,완벽한 허니문,689705
690020,['story' 'comic'],9.76,군인RPG,690020
690502,['omnibus' 'daily' 'comic' 'drama'],9.78,2017 사이다를 부탁해!,690502
690503,['story' 'comic' 'action'],9.91,도망자,690503
690594,['episode' 'comic' 'drama'],9.97,우리집에 곰이 이사왔다,690594
69113,['omnibus'],9.39,고(故)노무현 前대통령 추모웹툰,69113
692510,['episode' 'daily' 'comic'],9.97,오늘도 형제는 평화롭다,692510
692512,['story' 'action' 'thrill'],9.95,데모니악,692512
69296,['story' 'fantasy'],9.91,진진돌이 에볼루션,69296
69297,['story' 'fantasy'],9.66,번개기동대 2009,69297
693429,['story' 'pure'],9.94,그들에게 사면초가,693429
693431,['story' 'fantasy' 'drama' 'sensibility'],9.98,계룡선녀전,693431
693444,['story' 'fantasy'],9.97,Doll 체인지,693444
693445,['story' 'pure'],5.70,열일곱,693445
694131,['story' 'fantasy' 'action'],9.97,퍼스트 미션,694131
694191,['story' 'action'],9.97,퓨어 이블,694191
694805,['story' 'drama' 'pure' 'sensibility'],9.95,하나의 하루,694805
694806,['story' 'daily' 'drama' 'sensibility'],9.98,야채호빵의 봄방학,694806
694807,['story' 'comic' 'fantasy'],9.96,마왕이 되는 중2야,694807
694946,['omnibus' 'fantasy' 'drama' 'sensibility' 'thrill'],9.98,귀전구담,694946
695321,['episode' 'fantasy' 'drama' 'historical'],9.98,빙탕후루,695321
695585,['story' 'drama' 'thrill'],9.97,뱀이 앉은 자리,695585
695768,['story' 'comic' 'fantasy' 'drama'],9.63,오늘부터 주군,695768
695796,['omnibus' 'daily' 'fantasy' 'drama'],9.98,내일,695796
696593,['omnibus' 'drama' 'thrill'],9.95,DEY 호러채널,696593
696602,['story' 'daily' 'drama' 'sensibility'],9.76,연애학,696602
696617,['story' 'thrill'],9.97,피에는 피,696617
697254,['story' 'drama' 'pure'],9.96,푸른사막 아아루,697254
697533,['story' 'drama' 'thrill'],9.94,미시령,697533
697535,['episode'],9.68,웅이는 배고파,697535
697537,['story'],9.90,허니허니 웨딩,697537
697654,['story' 'thrill'],9.98,인간의 숲 (재),697654
697655,['story' 'thrill'],9.97,절벽귀 (재),697655
697656,['story' 'thrill'],9.94,조의 영역,697656
697679,['story' 'comic'],9.98,쌉니다 천리마마트 (재),697679
697680,['episode' 'daily' 'comic'],9.98,선천적 얼간이들 (재),697680
697681,['story' 'comic' 'drama'],9.98,목욕의 신 (재),697681
697685,['story' 'fantasy' 'drama'],9.98,신과함께 (재),697685
698247,['story' 'pure' 'sensibility'],9.98,찬란하지 않아도 괜찮아,698247
698469,['story' 'fantasy' 'action' 'drama'],9.90,언원티드,698469
698888,['story' 'comic' 'drama'],9.94,이것도 친구라고,698888
698918,['story' 'comic' 'thrill'],9.93,원주민 공포만화,698918
699413,['episode' 'daily' 'comic' 'sensibility'],3.97,고민툰,699413
699415,['story' 'daily' 'comic' 'fantasy' 'drama' 'pure'],9.98,간 떨어지는 동거,699415
699658,['story'],9.98,오늘도 사랑스럽개,699658
699659,['story'],9.92,좋아하는 부분,699659
700139,['episode'],9.98,환생동물학교,700139
700327,['omnibus' 'thrill'],9.93,2017 멋진 신세계,700327
700361,['story' 'drama' 'thrill'],9.97,미스터리 호러 지하철 (재),700361
70045,['story' 'drama'],9.81,TLT season2,70045
70046,['episode' 'comic'],9.90,실질객관동화,70046
700843,['story' 'comic' 'drama' 'pure'],9.95,우리 오빠는 아이돌,700843
700844,['story' 'drama' 'pure'],9.98,걸어서 30분,700844
700858,['story' 'drama' 'thrill'],9.98,닥터 하운드,700858
701081,['story' 'action' 'drama' 'thrill'],9.98,스위트홈,701081
701535,['story' 'sports'],9.19,격기3반,701535
701699,['story' 'daily' 'drama' 'sensibility'],9.98,달콤한 인생_스페셜 에피소드,701699
701700,['story' 'fantasy' 'action'],9.97,트롤트랩,701700
702165,['story' 'daily' 'comic' 'pure'],9.20,간질간질,702165
702170,['story' 'thrill'],9.92,심연의 하늘 시즌5,702170
702422,['story' 'fantasy' 'drama' 'thrill'],9.91,니편내편,702422
702423,['story' 'fantasy' 'thrill'],9.56,10월 28일,702423
702463,['omnibus' 'daily' 'comic' 'fantasy' 'drama' 'pure' 'thrill' 'historical'],9.88,지캠단편 2017,702463
702608,['story' 'daily' 'comic' 'drama'],9.92,랜덤채팅의 그녀!,702608
702672,['episode' 'daily' 'comic'],9.98,노곤하개,702672
703307,['story' 'fantasy'],9.96,신암행어사,703307
703308,['story'],9.97,신석기녀,703308
703628,['episode' 'daily' 'comic' 'fantasy' 'drama' 'pure'],9.85,성공한 덕후,703628
703629,['episode' 'daily' 'comic'],9.93,열대어,703629
703630,['story' 'comic' 'fantasy' 'action'],9.98,어글리후드,703630
703631,['story' 'drama'],9.88,방백남녀,703631
703633,['story' 'pure'],9.70,"안녕, 대학생",703633
703634,['story' 'daily' 'drama' 'sensibility'],9.83,마주쳤다,703634
703635,['story'],9.95,오직 나의 주인님,703635
703833,['story' 'fantasy' 'pure' 'sensibility'],9.85,점핑오버,703833
703835,['episode' 'sensibility'],9.97,1인용 기분,703835
703836,['story' 'sports'],9.97,파도를 찾아라!,703836
703837,['story' 'daily'],9.82,아기낳는만화,703837
703838,['episode' 'daily' 'drama' 'sensibility'],9.98,홍차리브레,703838
703839,['episode'],9.96,홍시는 날 좋아해!,703839
703840,['story'],9.75,한국만화 1990,703840
703841,['story'],9.95,꽃 피는 날,703841
703843,['story' 'action' 'thrill'],9.98,비질란테,703843
703845,['omnibus' 'fantasy' 'drama' 'sensibility'],9.97,죽음에 관하여 (재),703845
703846,['story' 'drama' 'pure'],9.85,여신강림,703846
703847,['story'],9.54,35cm,703847
703848,['story'],9.86,파우스트 인 러브,703848
703849,['story'],9.86,요리GO,703849
703850,['episode' 'sensibility' 'thrill'],9.96,자판귀,703850
703851,['story' 'thrill'],9.97,꼬리,703851
703852,['story' 'comic' 'pure'],9.98,바른연애 길잡이,703852
703853,['story' 'pure'],9.87,수학 잘하는 법,703853
703854,['story' 'drama'],9.93,식스틴,703854
703855,['story'],9.91,창궐,703855
703856,['story' 'daily' 'drama' 'pure' 'sensibility'],9.32,8월의 눈보라,703856
704595,['omnibus' 'daily' 'comic'],8.80,이말년씨리즈 2018,704595
705328,['story' 'fantasy' 'drama'],9.98,환상적인 소년,705328
706590,['story' 'drama'],9.91,피플,706590
706770,['story' 'fantasy' 'action' 'thrill'],9.95,언데드,706770
707671,['story'],9.89,소유,707671
708378,['story' 'thrill'],9.87,타인은 지옥이다,708378
708427,['episode' 'comic'],7.15,만 화 고,708427
708452,['story' 'comic' 'fantasy'],9.98,냐한남자,708452
708453,['story' 'fantasy' 'drama'],9.97,고교생을 환불해 주세요,708453
70920,['story' 'fantasy'],8.66,로봇빠찌,70920
709628,['story' 'daily' 'fantasy' 'drama' 'pure'],9.80,나의 짝사랑 고백법,709628
709731,['story' 'daily' 'drama' 'pure'],9.98,유일무이 로맨스,709731
709732,['story' 'fantasy' 'thrill'],9.95,하르모니아,709732
709992,['story' 'comic' 'fantasy' 'drama' 'pure'],9.95,옆반의 인어,709992
710081,['episode'],9.94,암흑도시,710081
710390,['story' 'drama'],9.90,비둘기가 물고 온 남자,710390
710639,['story' 'drama'],9.85,5kg을 위하여,710639
710741,['story' 'daily' 'comic' 'drama'],9.96,부로콜리왕자,710741
710747,['episode' 'daily' 'drama' 'thrill'],9.76,세상은 돈과 권력,710747
710748,['story' 'comic' 'pure'],9.97,호러와 로맨스,710748
710749,['story' 'fantasy'],9.93,고류 진,710749
710750,['story' 'fantasy' 'drama' 'pure'],9.98,악마와 계약연애,710750
710751,['episode' 'action'],9.82,약한영웅,710751
710752,['story' 'action' 'drama' 'historical'],9.44,혈투,710752
710754,['episode'],9.86,화장 지워주는 남자,710754
710755,['story' 'action'],7.42,그랜드 배틀 토너먼트,710755
710756,['episode'],9.95,일진에게 회초리,710756
710757,['story' 'fantasy' 'pure'],9.93,완벽하지 않은 키스,710757
710758,['story' 'comic' 'fantasy' 'action'],9.96,문래빗,710758
710760,['story' 'drama' 'thrill'],9.96,이츠마인,710760
710761,['story' 'fantasy'],9.91,하드캐리,710761
710762,['story' 'comic' 'fantasy' 'sensibility'],9.94,반투명인간,710762
710763,['story' 'fantasy' 'action' 'drama'],9.93,황금의 핸드메이커,710763
710764,['story' 'comic' 'drama'],9.53,ㄹㅇ 관종,710764
710765,['story'],9.93,펀브로커,710765
710766,['episode'],9.56,불괴,710766
710767,['episode'],9.96,엔드리스,710767
710768,['story' 'fantasy' 'action'],9.95,아르마,710768
710769,['episode' 'fantasy'],9.94,2인용 인간,710769
711422,['episode' 'comic' 'historical'],9.97,삼국지톡,711422
711899,['episode' 'daily' 'comic'],9.93,와장창창! 자취맨,711899
712003,['story' 'drama' 'sensibility'],9.98,여중생A-우리들의 축제,712003
712362,['story' 'drama' 'sensibility'],9.96,개를 낳았다,712362
712694,['story' 'action' 'drama' 'thrill'],9.97,MZ-레이징 인페르노,712694
712901,['story' 'drama' 'pure'],9.83,위장불륜 (僞裝不倫),712901
713055,['story' 'fantasy'],9.03,호곡,713055
713289,['story' 'fantasy' 'drama'],9.97,참새는 새!신부,713289
713294,['story' 'drama' 'historical'],9.93,왕으로 살다,713294
713581,['episode' 'daily' 'comic' 'fantasy' 'drama' 'pure'],9.94,내 여자친구는 상남자,713581
713872,['story' 'drama' 'pure'],9.99,연의 편지,713872
713915,['episode' 'drama' 'pure'],9.96,내 ID는 강남미인! - 둘만의 시간,713915
713975,['story' 'fantasy' 'action' 'thrill'],9.96,데드라이프,713975
714185,['story' 'fantasy' 'action'],9.93,링크보이,714185
714293,['story' 'fantasy' 'action'],9.92,캉타우,714293
714568,['story' 'thrill'],9.67,2018 재생금지,714568
714834,['episode' 'daily' 'comic'],9.94,자취로운 생활,714834
714839,['story' 'fantasy' 'drama' 'sensibility'],9.97,병의 맛,714839
714886,['story' 'fantasy' 'action'],9.97,신을 죽이는 방법,714886
715159,['story' 'comic' 'fantasy' 'action'],9.95,갓핑크,715159
715772,['story' 'comic' 'fantasy' 'sensibility'],9.96,좀비딸,715772
715935,['story' 'daily' 'fantasy' 'drama'],9.98,롤랑롤랑,715935
716163,['story' 'daily' 'fantasy' 'drama'],9.98,늑대와 빨간모자,716163
716164,['story' 'fantasy' 'action'],9.96,로베스의 완전감각,716164
716776,['story' 'fantasy'],9.98,고인의 명복,716776
716857,['episode' 'comic' 'pure'],9.97,오늘의 순정망화,716857
717031,"['omnibus' 'daily' 'comic' 'fantasy' 'action' 'drama' 'pure' 'sensibility'
 'thrill' 'historical']",9.90,2018 루키 단편선-지옥캠프,717031
717059,['omnibus' 'comic'],9.83,12차원 소년들,717059
717481,['story' 'fantasy' 'action'],9.64,일렉시드,717481
718016,['story' 'pure'],9.79,소녀 연대기,718016
718018,['story' 'drama'],9.92,알고있지만,718018
718019,['story' 'drama'],9.92,옆집친구,718019
718020,['story' 'comic' 'drama'],9.98,귀곡의 문,718020
718022,['story' 'fantasy' 'drama' 'pure' 'sensibility'],9.90,신시의 손님,718022
72497,['story' 'historical'],9.94,비흔,72497
72498,['omnibus' 'daily' 'comic'],9.83,나는 어디에 있는 거니,72498
72499,['story' 'drama' 'historical'],9.92,흐드러지다,72499
72938,['story' 'sensibility'],9.91,그린스마일,72938
72939,['story' 'fantasy' 'action'],9.88,개판,72939
73352,['omnibus' 'thrill'],9.77,연,73352
76758,['story' 'drama'],9.89,"17살, 그 여름날의 기적",76758
76759,['story' 'drama'],9.87,패밀리맨,76759
78805,['episode' 'comic'],9.02,판타스틱 어른백서,78805
81482,['episode' 'daily' 'comic'],9.92,놓지마 정신줄,81482
89097,['omnibus' 'drama'],9.96,고고루키루,89097
89098,['story' 'thrill'],9.91,몽타주,89098
92106,['episode' 'daily' 'comic'],9.76,와라편의점 the animation,92106
94760,['story' 'thrill'],9.90,악연,94760
94761,['story' 'drama'],9.93,소설가J,94761
96908,['story' 'historical'],9.91,삵의 발톱,96908
